broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_1.11,1.1111
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_10.0,10.0
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_3.33,3.3333
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_1.11,1.1111
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_10.0,10.0
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_3.33,3.3333
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_1.11,1.1111
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_10.0,10.0
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_3.33,3.3333
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_1.11,1.1111
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_10.0,10.0
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_3.33,3.3333
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_1.11,1.1111
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_10.0,10.0
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_3.33,3.3333
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_1.11,1.1111
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_10.0,10.0
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_3.33,3.3333
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_10.0,10.0
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_3.33,3.3333
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_1.11,1.1111
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_10.0,10.0
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_3.33,3.3333
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_1.11,1.1111
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_10.0,10.0
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_3.33,3.3333
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_1.11,1.1111
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_10.0,10.0
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_3.33,3.3333
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_1.11,1.1111
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_10.0,10.0
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_3.33,3.3333
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_1.11,1.1111
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_10.0,10.0
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_3.33,3.3333
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_1.11,1.1111
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_10.0,10.0
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_3.33,3.3333
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_1.11,1.1111
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_10.0,10.0
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_3.33,3.3333
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_1.11,1.1111
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_10.0,10.0
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_3.33,3.3333
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_1.11,1.1111
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_10.0,10.0
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_3.33,3.3333
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_1.11,1.1111
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_10.0,10.0
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_3.33,3.3333
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_1.11,1.1111
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_10.0,10.0
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_3.33,3.3333
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_1.11,1.1111
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_10.0,10.0
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_3.33,3.3333
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_1.11,1.1111
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_10.0,10.0
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_3.33,3.3333
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_1.11,1.1111
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_10.0,10.0
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_3.33,3.3333
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_1.11,1.1111
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_10.0,10.0
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_3.33,3.3333
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_1.11,1.1111
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_10.0,10.0
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_3.33,3.3333
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_10.0,10.0
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_3.33,3.3333
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_1.11,1.1111
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_10.0,10.0
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_3.33,3.3333
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_1.11,1.1111
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_10.0,10.0
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_3.33,3.3333
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_1.11,1.1111
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_10.0,10.0
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_3.33,3.3333
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_1.11,1.1111
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_10.0,10.0
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_3.33,3.3333
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_1.11,1.1111
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_10.0,10.0
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_3.33,3.3333
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_1.11,1.1111
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_10.0,10.0
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_3.33,3.3333
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_1.11,1.1111
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_10.0,10.0
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_3.33,3.3333
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_10.0,10.0
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_3.33,3.3333
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_1.11,1.1111
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_10.0,10.0
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_3.33,3.3333
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_1.11,1.1111
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_10.0,10.0
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_3.33,3.3333
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_1.11,1.1111
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_10.0,10.0
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_3.33,3.3333
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_1.11,1.1111
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_10.0,10.0
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_3.33,3.3333
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_1.11,1.1111
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_10.0,10.0
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_3.33,3.3333
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_1.11,1.1111
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_10.0,10.0
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_3.33,3.3333
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_1.11,1.1111
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_10.0,10.0
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_3.33,3.3333
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_1.11,1.1111
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_10.0,10.0
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_3.33,3.3333
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_1.11,1.1111
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_10.0,10.0
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_3.33,3.3333
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_1.11,1.1111
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_10.0,10.0
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_3.33,3.3333
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_1.11,1.1111
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_10.0,10.0
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_3.33,3.3333
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_1.11,1.1111
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_10.0,10.0
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_3.33,3.3333
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_1.11,1.1111
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_10.0,10.0
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_3.33,3.3333
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_1.11,1.1111
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_10.0,10.0
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_3.33,3.3333
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_1.11,1.1111
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_10.0,10.0
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_3.33,3.3333
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_1.11,1.1111
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_10.0,10.0
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_3.33,3.3333
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_10.0,10.0
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_3.33,3.3333
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_1.11,1.1111
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_10.0,10.0
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_3.33,3.3333
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_1.11,1.1111
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_10.0,10.0
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_3.33,3.3333
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_1.11,1.1111
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_10.0,10.0
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_3.33,3.3333
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_1.11,1.1111
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_10.0,10.0
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_3.33,3.3333
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_1.11,1.1111
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_10.0,10.0
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_3.33,3.3333
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_1.11,1.1111
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_10.0,10.0
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_3.33,3.3333
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_1.11,1.1111
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_10.0,10.0
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_3.33,3.3333
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_10.0,10.0
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_3.33,3.3333
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_1.11,1.1111
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_10.0,10.0
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_3.33,3.3333
BRD-K56558538,ambroxol,sodium channel blocker,CYP3A4,BRD-K56558538_1.11,1.1111
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_10.0,10.0
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_3.33,3.3333
BRD-K56751279,Y-39983,rho associated kinase inhibitor,ROCK1|ROCK2,BRD-K56751279_1.11,1.1111
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_10.0,10.0
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_3.33,3.3333
BRD-K57252450,cilengitide,integrin antagonist,ITGAV|ITGB3,BRD-K57252450_1.11,1.1111
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_10.0,10.0
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_3.33,3.3333
BRD-K57222227,indomethacin,cyclooxygenase inhibitor,GLO1|PLA2G2A|PPARA|PPARG|PTGDR2|PTGR2|PTGS1|PTGS2|SLC46A1,BRD-K57222227_1.11,1.1111
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_10.0,10.0
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_3.33,3.3333
BRD-K57371763,fidaxomicin,RNA polymerase inhibitor,,BRD-K57371763_1.11,1.1111
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_10.0,10.0
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_3.33,3.3333
BRD-K58486055,reparixin,CC chemokine receptor antagonist,CXCR1|CXCR2,BRD-K58486055_1.11,1.1111
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_10.0,10.0
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_3.33,3.3333
BRD-A59174698,ritodrine,adrenergic receptor agonist,,BRD-A59174698_1.11,1.1111
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_10.0,10.0
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_3.33,3.3333
BRD-K58435339,AT13387,HSP inhibitor,HSP90AA1,BRD-K58435339_1.11,1.1111
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_10.0,10.0
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_3.33,3.3333
BRD-K59058766,chlorprothixene,dopamine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|HRH1|HTR2A|HTR2B|HTR2C,BRD-K59058766_1.11,1.1111
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_10.0,10.0
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_3.33,3.3333
BRD-K59197931,naproxen,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K59197931_1.11,1.1111
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_10.0,10.0
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_3.33,3.3333
BRD-K59227464,LY2228820,p38 MAPK inhibitor,MAPK14,BRD-K59227464_1.11,1.1111
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_10.0,10.0
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_3.33,3.3333
BRD-K59573506,cyproterone-acetate,androgen receptor antagonist,ADORA1|AR,BRD-K59573506_1.11,1.1111
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_10.0,10.0
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_3.33,3.3333
BRD-K60585088,paricalcitol,vitamin D receptor agonist,VDR,BRD-K60585088_1.11,1.1111
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_10.0,10.0
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_3.33,3.3333
BRD-K60866521,idelalisib,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K60866521_1.11,1.1111
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_10.0,10.0
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_3.33,3.3333
BRD-K56851771,enzalutamide,androgen receptor antagonist,AR,BRD-K56851771_1.11,1.1111
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_10.0,10.0
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_3.33,3.3333
BRD-K57764956,cariprazine,dopamine receptor antagonist,DRD2|DRD3,BRD-K57764956_1.11,1.1111
