feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127
0.862329,0.75513935,-0.40205753,-2.1719143,0.6260765,2.0368087,-0.2501702,-0.93988955,0.9544549,-0.26380086,-0.45713687,-0.30699813,0.8392557,0.59000105,0.45566714,-0.54064363,0.2569543,0.12627156,0.17670445,0.79859954,-0.27527183,-1.0017853,-0.15202767,0.45715848,1.1759322,0.3455228,1.2441357,-0.5873574,0.2143048,0.35045448,0.31901792,0.50241065,-0.39613578,0.5446919,-0.26866177,-0.6885176,-0.45520175,-0.40196124,0.46978492,0.0611022,-0.5517394,0.18089545,-0.075330414,0.39494556,-0.73551905,0.61634505,-0.5488665,-0.30826932,0.35821617,0.2492758,-0.612317,0.43488383,-0.676323,-0.24352491,0.48735693,-0.72651166,-0.66037035,1.2590871,0.057521038,0.8471073,0.061347596,0.123789996,0.4652919,0.7905339,0.18464175,0.71981895,-0.3655529,-0.68025756,-0.27514398,-1.4488823,-0.36644185,0.33972403,-0.18233791,0.4943667,1.1004788,0.6697162,0.24986404,1.0159711,0.33726445,0.1507747,1.2517452,-0.09718046,1.4366271,-0.4985691,0.5885061,0.09418795,0.7309276,1.2205002,0.395774,-0.49573565,0.072433375,-0.25582665,-0.00840085,0.5871192,1.0447369,1.6607047,-0.026143491,0.35481945,0.2463328,0.7998588,-0.72630626,0.63010854,0.3211082,1.2584116,-0.67592615,0.2755647,-0.22189416,0.070275605,0.4226173,-0.121384904,0.8445094,-0.7481012,0.14959514,-0.36602858,0.76815313,-0.19497669,-0.11771117,-1.9207952,-0.5408169,0.36642197,0.05640982,0.025819227,0.27180374,-0.49951375,1.5850024,-1.4783665,-0.3405794,0.85546905
0.2065118,0.80161524,-0.75675523,1.3871748,0.49533492,0.5711825,-0.47351825,-1.8916955,2.3291588,0.072305165,4.340619,-0.78524655,-0.43040308,1.8651198,-0.23086931,0.54910177,-1.172562,-1.6986268,-0.074192494,-1.6231346,0.21645105,1.5681614,-0.9490421,-0.49338078,0.3348799,0.38330325,1.9329926,-0.87245494,-2.035963,0.094655134,-2.0159814,1.1792043,-2.3413877,-2.8655696,-0.45814386,-1.4034135,0.93744767,-1.7479674,1.09996,-2.5518694,-1.2443871,0.5745974,0.6156976,1.2499818,1.1539434,0.24375767,4.4292927,0.700889,-0.28112525,2.6611352,3.68714,-1.504388,0.16185209,-1.2462173,-1.3110999,-2.647818,-1.5852053,-0.15225211,1.0445274,0.13788861,-0.11764206,-0.19339924,-2.78599,-0.5304289,0.7585496,-2.06819,-0.25338972,-1.1727852,2.2092447,-1.078685,-1.6604488,-1.3296846,2.5923681,0.049749844,0.27304345,-2.3559568,1.6920075,-1.097397,1.5340354,-1.0237564,-1.0814108,2.396698,-1.6408513,-3.3007727,4.231545,-0.90937674,1.0315257,-2.5723488,0.18616655,-0.8034873,-0.60597193,0.8420987,0.069784366,-2.7031717,0.6618729,0.15181895,-0.85564184,0.6469668,-0.08095977,-1.1419687,1.0314789,-0.5508413,-2.3819044,-1.1860586,0.20304893,-0.45773605,1.7685918,0.63059723,-1.7350549,3.1049237,-3.1451297,-0.2395244,0.10913969,-1.4108338,-0.54887354,0.23452047,-1.9691093,-2.0209475,0.23554836,-0.3987171,-1.2532827,0.8351206,-0.28101438,1.1863725,0.999994,-0.3678444,0.19915895,-1.5781245
-2.4023724,-0.18127969,-0.21782552,0.9688602,0.06674397,1.5786663,-0.12996243,0.6287677,0.5463604,-0.69120514,0.65749604,-1.1545004,0.67727274,0.64816076,-1.0295583,-0.60730076,0.630332,-1.1109855,-0.86826545,1.7082802,-0.5676752,-0.42341298,-1.7418883,0.1526168,-1.3151289,-1.1784282,-1.3771874,-0.47792473,-0.11732626,-0.15164618,0.121445,-0.1572432,-2.2640078,2.175825,1.1551096,-1.3070261,-0.5429799,0.6863555,-2.0417054,2.2071068,-0.6966373,2.8963668,-0.9121312,-0.4863079,0.4684645,-0.6293909,0.8527819,-0.07577843,0.35887223,-1.7315662,-0.41175056,-1.0735275,-2.001542,1.0128708,-0.1833162,1.4547561,-2.4498467,1.6164736,-1.0400231,0.2310862,-0.9926872,-1.1798085,-1.8040289,-1.5955552,-0.29489782,0.63063073,1.2042177,-0.77416414,1.6800627,-0.8294344,-0.52235854,-0.20833457,1.4970016,0.6355351,0.90637505,-0.06903085,-0.3399226,0.73927116,0.7140447,-0.8694311,-1.5242972,1.4395537,-0.67359364,-0.80569416,0.6055042,-2.5751634,0.2800481,-0.749508,-0.3618327,1.0692105,-1.1843483,-1.0944147,0.45706403,1.7409878,-0.27373213,0.17243887,2.8705957,0.5081714,-1.394429,0.85930514,0.51005936,1.6794648,-1.1503322,0.8859386,-0.112363294,-1.2468593,1.4704378,0.43985668,2.1155179,-0.93696105,1.775214,0.39653182,0.41686302,-0.43604976,-0.71031535,0.34402263,-0.011983942,1.0348272,2.935514,0.6256352,0.120713785,0.46489564,3.174506,-0.6081712,-1.7595474,2.2395606,-1.6661632,1.2637515
0.3536597,0.3485183,3.055298,-2.4776177,1.8823708,-0.20811671,6.0255265,0.44750974,-1.2454996,1.9726727,-3.1382265,1.6427803,-0.013604365,-4.524991,-0.2923687,0.6195687,-3.4023933,0.31247652,1.7543467,-0.1361476,4.961575,-0.74625325,1.8544319,3.6754994,-2.354761,3.8199484,-0.25577256,-0.53212476,-2.7665572,-2.1667054,-4.3131623,-1.9135498,3.0950325,-1.3068643,-1.9768538,-0.5742034,-1.2500956,-1.4536468,-0.7727158,1.5166894,6.2128267,-0.5287914,3.6523008,-2.7038178,-3.8153121,-4.05405,-4.4064665,-1.2298963,1.7044002,0.20134741,-0.5617729,5.3542657,1.6721271,3.7887025,-0.30578154,-0.56400365,-0.24206772,-0.85611147,2.6926699,0.7549737,0.9719827,-1.2211928,4.633981,4.166525,2.8061728,-1.9595729,2.1770377,-0.59420365,1.4015409,1.3404781,1.3075266,-1.9531296,-1.3307201,1.4278572,-3.7711895,-3.7001588,-4.285017,-0.50860935,-1.3761966,2.6877816,-0.9651757,-3.1122754,0.6992325,0.4175476,1.3895844,1.0996163,1.7000057,-2.7921796,-1.2122196,3.9000463,-0.36140662,-0.28440225,-2.8955333,0.6698094,0.03140612,-3.4055414,5.992796,2.6653347,0.68112886,-1.90467,-1.9338833,-1.1839391,-0.9622422,2.681394,-0.6013688,2.4471207,-2.7194705,2.0494177,-3.3989441,2.927827,0.26816002,-1.0376184,-0.79199654,1.3171443,2.35393,2.4576569,0.51452255,4.8415356,0.888468,-1.3219988,-0.63906646,0.6990347,-3.0574405,-3.195615,-2.0693457,-1.019412,0.27271983,-2.595181
-0.79981506,2.107728,0.5360227,0.07321354,-0.074259356,2.549598,0.5900778,0.87298983,0.30054513,-0.9226309,0.6157469,-1.4911956,-0.45110586,0.557727,1.9795241,1.067375,-0.29834616,-0.69060695,1.326004,2.538682,0.3737483,0.18049602,-1.7681535,0.99206096,-0.37690455,-0.1376076,-0.50523627,-0.8259945,-3.3077385,-1.0497,-0.011716694,-2.3012204,2.002719,0.96859276,-2.718465,-0.08546004,-0.9634514,1.5752534,-0.1597484,0.43440443,1.9071007,1.4696779,-0.6127918,-3.2286735,-0.7294452,-1.2944217,1.3541368,0.26688308,0.69289136,-2.2874286,-0.38431853,-0.31356663,-0.9027827,1.0504569,1.9679005,2.4820008,-0.9065063,1.6073527,-0.23522675,1.5113281,-2.3082056,-0.4788503,-0.023776084,-1.0076138,0.13900788,1.548167,1.7395201,-1.5074112,-0.23840855,-1.1480434,-2.3054965,-2.7089467,0.97216237,1.8100373,0.06900383,0.99283105,-0.5522059,-1.5002348,0.5217076,0.16989234,0.8568367,-0.6007941,1.3746256,-2.7339737,-0.35777053,-3.0271494,-1.894294,0.8862432,0.0042562056,2.4809623,1.6340972,-1.8666798,-0.19427022,-0.60900915,0.9797483,-0.54532814,1.4440669,-0.32840103,-0.89123404,1.4044507,-0.050635986,1.1678976,0.37884498,0.65565103,0.8514197,-0.6635557,0.5254635,-0.31348747,1.3906825,1.4240956,2.0225828,0.8387636,-1.3086606,-3.4444737,0.43156782,0.6833271,1.1372623,1.4184619,1.3700964,-0.3907425,0.61297965,0.7802285,1.082021,-0.7227557,-1.2231314,2.879025,-0.8312275,1.9099236
-0.31938142,0.02187654,1.5273421,-2.2604506,0.5081226,-0.667569,3.1158316,-0.7225465,2.6176987,1.5523512,0.38451013,2.6260889,-1.5474179,-2.5660822,-0.43322322,-2.1864784,-2.2376332,0.5306647,-0.22716904,-0.5504639,1.5075881,1.6210853,1.7563039,-0.3795727,-2.386588,1.7721894,-1.2015508,-1.0321658,-1.5433055,0.12015381,-4.149037,-0.80304474,0.61048657,-0.9073965,-1.4757491,-0.32362998,-0.72562873,-0.29633495,-0.5021681,1.342924,3.4639933,-1.9409597,2.7010705,-2.5233133,-2.987244,-3.268901,-3.1096716,1.5559026,2.1551664,1.2315559,-1.4985917,3.7582538,-0.7711186,2.7242494,-1.4800943,-0.6385543,-1.2666328,-0.97614425,2.007637,-0.425536,-1.0891035,0.982128,2.7561328,1.0352112,1.9829025,-1.7953461,1.0248381,0.08149607,2.7832024,0.52276,0.26357728,-0.74133056,-1.3368193,-0.6323257,-2.1389694,-0.77784956,0.9254676,0.3715631,0.081753835,0.089947015,-2.2844613,1.114521,-1.0956681,2.8467536,1.7221942,1.2153944,1.8148255,-0.98462296,-1.5207074,2.7232933,-0.78913325,-0.115446046,-0.076271445,-0.637456,-2.5974379,-3.0798252,4.342246,1.717108,-0.37174326,-2.1620367,0.043081213,-0.9314769,0.37475288,1.3568052,-0.8135828,1.6267198,-1.5271581,1.7594371,-0.07432156,-0.5541625,-2.6838374,-1.8432906,1.2787902,-0.87123275,2.3809974,2.1728463,0.22282895,2.3157072,0.83040345,-0.63644433,-1.6676146,1.0745434,-2.0926054,-2.4280276,-1.1170181,-0.39413023,2.0071003,-3.281655
-0.5233317,-0.2669014,3.2625718,6.1878047,-0.1755136,2.1990752,-0.5675146,-0.19927634,-0.30904317,1.9902445,-2.0212393,-2.001219,-0.25737932,1.4937406,-3.1326127,3.019367,1.752231,-0.023425046,1.5277545,2.4189258,-2.825601,-2.05892,-1.0636778,-1.1209552,-0.7502243,0.041595235,2.7461352,-1.3626406,-1.4020021,0.5372308,-1.5457238,1.0524402,-2.1874115,-2.1560807,4.274535,2.0402262,4.226282,-5.0012484,-1.5942252,0.1940699,-0.32621968,-0.9101559,1.0441921,1.056282,-0.6807909,0.23839763,3.9199097,0.46838862,-1.0335507,2.8280258,-0.8602313,-0.22225907,1.4312023,1.9726001,-0.5077203,-1.1005677,2.5500348,2.2907834,-1.5644675,0.58747625,-0.10168512,2.928094,-3.9053345,1.9773854,1.528652,-4.303287,-3.3358307,0.33594236,-2.1688812,3.6636207,0.2489714,3.0646563,0.9023538,-1.6466868,-3.091878,0.58532465,1.6514004,1.3875551,3.357151,1.1071869,2.903637,-0.3436993,2.2193584,0.71181476,-2.5372257,0.7781155,0.93978304,0.67179334,4.191498,-2.056947,1.7553254,0.21925342,-1.3008277,-1.3748802,1.4507657,1.6493708,0.6521012,1.169244,0.8121174,-2.0991797,-1.663784,-2.8714118,3.9136157,-2.6756043,0.2735656,-2.3050177,1.6681131,-0.40183207,-1.8001919,0.25526392,-2.7440376,1.2593855,1.5260578,-3.3621314,0.040024996,-1.2190216,1.7764786,1.1127195,-0.5423802,0.6748917,-2.113409,2.4363244,-3.808925,0.10554074,1.0553722,-3.7752175,0.1611608,-1.7310176
0.051515996,0.91042405,1.8324497,-2.6490884,0.75537235,1.0191047,5.187709,-0.64628625,1.4671232,1.5742798,-3.4792616,0.64921904,1.4178761,-2.8505578,2.021507,0.6419,-5.26303,0.21522716,1.2237926,0.16442287,4.2853713,1.5287203,1.3507175,3.3990862,-3.1440372,4.7051625,1.3444203,-1.3061581,-2.3287911,-0.98201996,-5.6964407,-2.108383,-0.645841,0.64285326,-1.3343462,-0.41272053,-0.75845736,-0.10523989,-0.8190603,-0.008783389,6.411197,-0.28512597,3.25909,-1.7625624,-4.6870894,-4.079109,-3.1564906,-1.5623236,3.5062962,-0.3635297,-1.8398044,2.4968667,0.42970628,2.6447222,-1.0551107,0.4661249,-1.8800174,-0.7928721,4.242774,-0.1433775,1.2658738,0.63812447,4.0951557,3.004908,1.607046,0.2813667,0.9164777,0.7919987,1.4012905,-2.520428,-0.0013330467,-1.8370823,0.19894436,-1.3688111,-3.9032853,-1.9984256,-2.263947,-1.6392064,1.8436655,3.5514433,-0.94772136,-1.3140831,1.5158174,1.6924125,2.491805,-0.01764363,-0.2559927,-1.980781,-2.306157,5.9635973,-2.3543313,2.0359728,-1.3373516,-0.45216948,-1.2784638,-2.184344,5.7018156,3.7019858,-2.1182284,-2.839959,-1.8031797,-1.7056341,-1.3772293,3.2992985,-2.27705,3.1842585,-2.5030107,2.7346492,1.0548936,1.4604174,-1.7449312,-1.3336213,0.37965688,-0.23246974,2.6477864,3.135697,-2.2802143,3.0456028,2.251029,0.900632,-0.64338404,-0.1628941,-0.754786,-3.5556016,-1.6421473,-0.08668372,-1.7949631,-5.686367
-3.7098045,-5.7632666,1.2774487,0.29265332,0.13070464,1.0235791,0.018514676,-3.0639324,-1.9542763,-0.81685865,1.1395149,3.4380193,-0.00040908996,-1.9015467,0.22813341,5.3523445,2.1881704,-1.1167362,2.0491679,0.52708226,-6.753834,1.2234285,-1.0883112,0.3467484,1.6371539,0.72610736,-2.11785,0.59221786,0.30160788,-3.0560224,-0.6721742,-4.299063,3.1671786,2.5293918,2.513237,2.2865405,1.6789931,-3.7543576,0.70776325,-0.28129816,2.8612857,-4.3440413,-3.9428146,3.288392,3.4438107,-4.365461,5.340408,-0.86073065,0.5409473,-1.0895245,3.8885808,4.3775687,1.1057261,1.7816314,1.0148714,3.7506354,0.4271334,2.048645,-2.3492897,3.0808108,-2.4713213,3.4273148,2.3209186,2.086241,-1.9744638,-0.74951017,3.0586808,-1.1633756,0.90209174,-1.35394,-1.9022884,3.7584968,-0.2565233,2.0263827,1.3484273,-1.2336305,3.3005319,2.5403013,1.5056624,-2.374999,-3.8202994,-0.27056676,-3.955144,0.60386425,-0.43970343,-3.2928784,-0.17266878,-0.1930868,-3.1871717,1.3033506,-3.3102505,0.017734058,-1.7063206,-4.161244,1.0073413,-1.2452275,0.90181255,0.12402518,-0.19579577,-4.043115,-5.3045945,0.31569988,1.2133132,0.21297991,-2.4945192,-3.279009,-3.0148497,4.606827,-2.1026926,1.7867846,0.18173835,-0.038096145,1.2085156,-4.93802,-1.8765407,2.5704978,-0.98948705,3.9416614,-2.2388072,1.076903,2.4663975,4.479461,0.32048085,1.9020771,0.49224412,1.4383241,-3.0207,-5.3849106
-1.3043853,1.988126,-0.8156414,0.14071336,-0.71283686,2.4942465,1.1716325,1.8756158,-0.9157548,-1.9895731,-0.06762859,-1.8133236,1.282747,1.0402226,-1.0723325,-0.65950304,-1.4889373,-1.2124861,0.19976251,1.6648455,0.66354895,2.388567,0.39175048,1.423988,0.91666377,-1.4214255,-1.0890125,-0.66488504,0.4271945,-0.8386734,0.6108879,-3.4220188,-1.6461443,3.2357376,-2.9482985,-0.08534521,-0.7237169,1.1632478,0.19369274,0.43318915,0.80346256,1.3126929,1.0689507,-1.6240776,1.3349527,-0.3445891,-2.5323527,-0.5903611,2.2765903,-0.8881174,-1.1396253,-0.21932256,-1.1503986,0.13506967,1.228616,3.0913866,-0.81441176,0.5184624,-0.37624794,-2.3779423,-0.05034727,-0.2872128,-0.047956213,-0.8666224,-0.84680885,0.034514762,2.5205426,-3.0316901,1.4044306,-0.8362161,0.12079984,-0.4701263,0.6727756,0.8779533,0.54805946,0.6455485,-1.5909667,0.6012125,0.6902419,0.4013976,-1.6789566,-0.5772879,0.6643002,-1.5421877,-1.915636,-1.4424804,-0.45844835,1.0266362,-0.13822116,0.43237805,-0.52737266,-0.4703337,0.5103085,0.29318613,-0.3823975,2.2929137,3.122539,-1.4036802,-0.8791055,1.4585593,0.6367268,3.2144284,-0.55110854,2.0267482,-0.5038327,0.6625455,-0.17645401,-0.6656201,2.918235,-0.39705622,4.092277,-1.0278506,-0.82511926,-0.94960433,0.6578234,0.12721835,0.3219892,1.9397056,0.6386911,0.3487902,0.080301434,-1.1834987,2.5366244,-0.23519123,-1.527205,1.3733782,-3.0558128,1.1081818
0.9488839,0.7439641,-1.7256842,-3.1609876,1.2484167,-0.33474085,0.14459981,-2.4689932,0.4892206,0.20587923,3.4510696,0.86417747,0.42603028,0.5361177,-0.57005954,-0.912338,0.4146907,0.36112753,-1.1862639,-0.46100897,0.14601181,1.1771262,-0.61707795,0.085269295,1.1261288,-0.26794294,0.17519617,-0.4136749,-0.11891644,0.12333159,1.3686227,-0.15810865,-1.5531362,1.6078563,1.4101223,-1.1879259,-1.7941437,0.15066534,-1.5762702,0.7498381,-0.83280385,1.1843504,-0.18488866,1.4411936,-0.0981344,0.017852217,2.495472,1.0467826,0.82094765,-0.40347385,1.47382,1.1386334,-2.801717,-0.3947761,0.060742714,0.45841125,-3.1256967,3.8215756,-0.5386611,1.6435108,0.34177238,-1.2644529,-0.2636921,-1.2450625,1.5113686,-0.3431533,0.19554868,-1.0244924,-0.36685297,-0.08931463,0.4753319,2.2729328,0.26962093,0.074479386,0.4221087,-2.0114021,0.33023614,2.834355,2.4172132,-0.52809423,0.17507076,1.3694569,-0.8143272,-2.4064353,0.83795714,-0.4847257,0.61001444,2.3282666,-0.21641907,-1.310807,-2.2334278,0.92996734,1.62283,0.7952211,0.02238004,-0.32156587,0.45517114,-1.0759952,0.2559692,1.5018431,-1.7370409,2.585416,-0.853552,0.71805555,0.63993895,-0.25841093,-1.7439705,1.4276683,-0.76463,-0.4441675,-1.565497,-1.3108238,0.6405098,0.376023,0.8068845,0.9564901,-1.2171072,0.37199247,1.9818875,1.9543225,-0.16854107,-0.07433507,2.725053,-0.13807172,2.0842247,-1.1996642,-2.6807265,0.12688565
-0.73575747,2.386528,4.3806095,4.2855606,-1.0271475,-0.87652165,-0.94974786,3.1704984,0.31478497,2.0541205,-3.2955909,-1.0674635,0.113271184,-4.8199224,-1.2699523,1.583883,-5.1013093,-2.045861,3.0624158,0.51041496,2.2447822,-3.5700004,1.6418434,4.3099904,-3.0354846,2.0043662,0.7522641,2.5932465,-0.17599224,-3.6120896,0.8216268,2.1786714,0.4987311,-3.9560556,-3.7923937,-0.9702212,0.6175071,2.6051626,0.11024661,-0.97797,6.697669,-2.0675104,2.462615,-4.6370316,-3.158288,-3.6576233,-4.7369795,-3.7001464,1.6177645,-0.9350255,-0.31909287,3.7834697,0.8080394,2.097938,-0.4443649,2.2913153,1.1773629,-2.7026832,0.1903428,-3.281093,1.1110517,1.6675689,4.9201293,-0.372569,0.8999751,0.5893264,1.0844322,-0.25426903,-0.14457285,1.0586114,2.2201302,-2.4446843,-4.7426333,0.35023102,-6.5445223,-1.503207,-3.968292,-5.7111435,2.6346743,6.8842893,-5.5656953,-1.5672382,-1.8179727,2.9919438,1.439475,5.5210614,2.5736518,-4.8658266,-2.9220955,2.204224,-3.4463587,1.1667109,-2.9837031,-2.5293543,-3.998952,-3.3925343,7.2293067,3.168268,-1.3991729,-4.164131,-0.56606245,-2.349138,-0.27301544,1.0081234,-0.8785243,1.4242594,2.4828088,1.8503561,3.3144677,-0.8731101,-6.0265546,-2.5590272,0.7560814,0.72251153,-1.5194933,4.346167,-1.6013259,1.1833746,4.03268,-3.3527489,-0.41904712,3.4721675,-2.2623734,-2.7753794,1.1332275,4.097665,-6.2904778,-6.5800095
-1.0284679,2.628066,-0.13909405,-1.6289155,-0.23268786,1.4602023,2.0761101,0.3641915,-0.04467713,0.020717317,1.5915734,-1.0635386,0.53643626,1.5287157,1.2318702,-0.65084565,0.40319124,-0.8611373,-0.42930794,1.4601731,1.054511,1.1483538,-1.6846061,-1.1895777,-0.60603887,0.1979519,-0.9098871,-0.8488277,-2.5996513,-0.90420866,0.0665431,-3.043875,-0.3910426,1.8697659,-1.262984,-0.5919744,-0.62145,0.94661427,-0.12592101,0.51925373,-0.018236749,2.5859864,0.5322152,-2.814886,0.39045683,-0.5476615,1.0926433,-0.52972007,3.0279844,-1.726795,-1.0771129,-1.1204755,-1.5424412,1.2770804,2.0233479,0.9257416,-1.9829047,1.773945,-0.7240377,0.40488005,0.3783276,-0.8307846,-0.936998,-1.1490269,0.4192149,0.93343294,2.009942,-1.0193346,0.5767123,0.31161597,-1.2349224,-0.29732522,2.3306165,2.299981,0.26838285,1.0475916,-0.99611783,-0.0524692,0.71054816,0.7469875,0.35400364,0.6295582,0.4507389,-3.0289776,-0.46294942,-2.3480968,0.5204582,0.70795155,-0.8165071,3.4430625,0.7148347,-0.4481229,1.0761914,-0.25901303,0.80750966,-0.8531502,1.7687775,-0.6879165,-2.1102927,0.6184737,0.1438117,0.5830477,-0.76842415,1.6116532,1.5357575,-0.9707104,0.67384,-1.6006025,1.6497397,1.481229,1.7879361,0.18276496,-0.93508846,-1.8678601,1.1682585,0.8205229,0.36449954,0.67861754,2.69361,0.08914626,1.7200207,0.52812606,2.7796268,-1.511476,-1.7850573,2.2276242,-1.3630438,2.310445
0.71855766,1.6791344,3.4477444,3.6687717,-2.0168507,-0.8392124,1.114698,4.5965605,-0.612141,0.14686602,-4.5911083,-1.6829325,2.7568014,-1.2835385,0.34769484,3.811927,-3.3660116,-0.7450088,3.025046,-0.5634637,0.71806985,-1.8631146,-0.02292116,-0.015150708,3.4659104,2.4801626,-0.9669638,4.866583,2.2382002,0.95826,2.466873,-3.774764,0.092288904,0.4549343,-1.0656375,0.6629343,0.6138821,0.9927444,3.0885193,-2.2263126,2.4401214,-2.3178358,1.1408124,-3.6441467,-1.3864895,-2.000039,-0.8122551,-3.274884,0.5568301,4.06522,2.3372688,0.19039458,1.8495375,0.475375,0.40650937,-0.5204513,6.4103823,-5.535761,0.19079664,-4.288461,-0.49675846,1.2812824,1.5921553,1.0906606,-1.7750404,1.70342,2.0936956,0.2759233,-0.8405967,0.975487,2.053799,0.59996927,-1.855629,1.6148487,-4.2791867,3.2388477,-1.9319748,-2.6915984,-0.32752934,3.7353368,-2.7001486,-6.3431168,0.18560502,-1.0952339,2.2224104,5.447653,-1.9602265,-1.7378666,-1.3113244,-0.23609135,-0.06434253,0.48500997,0.2057517,-1.5670248,3.926417,-2.6512318,-0.2456459,-0.43272024,-0.09175357,-2.6878903,1.7431761,2.492174,-0.88158727,1.2054657,3.232024,-2.4902892,-0.795236,-1.6048037,-1.0538964,-1.1986411,0.21854585,0.7465034,1.3880837,-0.09387249,-3.3818176,2.2766314,-3.2613938,1.1750629,-1.5802233,2.3115265,3.5791388,0.3036299,-3.3353734,0.5810018,-0.24041516,-1.4441806,-1.3812495,-3.5689662
-0.22219095,1.9765956,1.1611772,1.5876874,2.2631912,-2.7631278,2.5122418,-0.10965869,0.86302316,1.852027,1.6319174,-1.1557254,0.10164374,-0.8982185,-1.9827967,2.328515,-0.8536968,-2.3075483,-0.56244445,-0.74314624,1.0914571,-0.72074085,-0.5427326,0.060892977,-0.39463884,-0.1766595,-1.1056378,2.079308,-0.83481777,0.78344446,0.70209575,-4.2682505,-0.23667656,-0.07681106,1.4463888,1.2184163,-0.93497425,-1.4918422,-0.81356883,0.082290605,-1.5416516,3.4219267,0.65243536,-1.99048,0.5311097,-0.8640717,1.7686856,-1.4463025,1.7022796,-3.530036,-0.93106437,-2.6216178,0.093979515,1.2296814,2.9422023,-1.3792177,-1.108303,0.50405216,-0.80903,-0.98118335,1.9040071,0.08902656,-0.93120915,0.92274576,-1.946386,-0.45122483,2.33728,-1.3435905,1.7805321,0.44951248,0.121193305,0.8932619,1.938177,1.644047,0.9665123,1.344343,-0.827927,0.0154019445,1.2005036,0.89491546,-0.25136614,1.4951229,-0.6295353,-2.3462937,-0.8559246,-0.9593176,0.06906019,0.02587016,1.8368078,2.043822,-2.0110195,3.2160287,0.2867313,0.93797654,-0.2941463,-1.3060845,0.7046678,-3.0653837,-2.9200585,-0.76202554,0.8155024,-0.13913766,0.4278028,-2.0874748,-0.6376419,-1.4651126,-0.5715837,0.2320218,-1.07061,1.4016268,1.1785419,-2.0365987,-3.902939,-0.37407014,1.4879646,1.2073921,0.5571306,-0.45921737,-0.54985225,0.16078776,0.49356818,-0.86452925,2.7604346,-0.25946224,-1.0715488,0.43933725,-2.3933308,0.12612326
0.611565,-0.42213959,-1.0562794,-0.42943993,-1.0996788,1.4502352,-0.803209,0.5639081,-0.11571734,-0.47208107,0.2821818,-0.08024106,-0.00023258477,0.20614907,-0.47757137,-1.1300588,0.0576345,-0.46983463,-0.6267183,0.59314,0.16794682,0.661945,0.60965085,0.4182456,-0.5607107,-0.23675548,2.0280185,0.21600242,0.11358957,-0.54293966,0.21574792,0.8981016,-0.10898357,0.85952216,-1.7539847,-0.18268064,-0.2512306,0.24111192,-0.42592645,-0.3570533,0.4786958,-1.1014832,-0.21616855,0.42646763,-0.092103586,-0.025541857,0.08305189,0.2487253,-0.48004833,0.61258453,-0.5866397,-1.1097944,0.068487294,-0.4765312,0.039158985,1.2388645,-0.61368954,-1.0331142,0.7400218,-0.6834575,-0.6038436,0.54164135,0.22270392,-0.6601524,0.11962714,0.3932321,0.05931054,-0.85265696,0.6844652,-0.68635595,1.2842643,-1.5571643,-0.029794738,-0.20195177,0.1742595,0.34832272,0.36320105,-0.321483,-0.5619433,-0.7270076,-0.50816005,1.1535696,-0.20146565,1.6435279,-0.12300163,-0.3909149,-0.16772693,0.14371544,-0.7998945,-0.62510043,-0.19817609,-0.48328662,0.32230473,0.96484816,-0.4791797,0.28111723,0.3048727,0.05170968,-0.49010527,-0.067616835,0.089589,-0.21965678,0.9686971,-0.47171292,-0.33653373,0.9461102,-0.5779591,-0.018237919,1.629872,-1.0687739,0.4310302,0.7073135,-0.56377697,-0.2694807,0.2300394,-0.64462596,-0.6668326,-0.22432226,-0.13864505,-0.4733157,0.13919616,0.14916885,-0.21815029,0.21342587,-2.2944767,0.90352434,0.122317255,0.00303822
